593330  ,RAIN,WADRAIN ,1800-12-31,1060,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
939063  ,RAIN,CLMSN   ,1800-12-31,1431,1001,F,2999-12-31,1990.0,,,,
939064  ,RAIN,CLMSN   ,1800-12-31,1431,1001,F,2999-12-31,1990.0,,,,
9042    ,DCNN,CLMSN   ,1800-12-31,1431,1001,F,2999-12-31,1990.0,,,,
9042    ,DCNN,DLY3208 ,1800-12-31,1431,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
939063  ,RAIN,DLY3208 ,1800-12-31,1431,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
939064  ,RAIN,SSER    ,1800-12-31,1431,1001,F,2999-12-31,1996.0,,ID XREF 1           ,,
939064  ,RAIN,WADRAIN ,1800-12-31,1431,1001,F,2999-12-31,1995.0,,,,
957323  ,RAIN,CLMSN   ,1800-12-31,1435,1001,F,2999-12-31,1990.0,,,,
957324  ,RAIN,NCM     ,1800-12-31,1435,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,196.0
9054    ,DCNN,NCM     ,1800-12-31,1435,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,196.0
03911   ,WMO ,NCM     ,1800-12-31,1435,1001,F,2999-12-31,,,ID XREF 1           ,,196.0
03911   ,WMO ,SREW    ,1800-12-31,1435,1001,F,2999-12-31,,,ID XREF 1           ,,196.0
957324  ,RAIN,SREW    ,1800-12-31,1435,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,196.0
03911   ,WMO ,SYNOP   ,1800-12-31,1435,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,196.0
957323  ,RAIN,WADRAIN ,1800-12-31,1435,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,
959969  ,RAIN,CLMSN   ,1800-12-31,1448,1001,F,2999-12-31,1990.0,,,,
959970  ,RAIN,CLMSN   ,1800-12-31,1448,1001,F,2999-12-31,1990.0,,,,
959970  ,RAIN,NCM     ,1800-12-31,1448,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,198.0
9130    ,DCNN,NCM     ,1800-12-31,1448,1001,T,2999-12-31,1996.0,,ID XREF 1           ,,198.0
